0	Alegria	2384	2384.txt	os monarcas - mambira	(oh! rio grande rio grande buenacho rincão  sou gaúcho de pala atirado de pingo encilhado e mango na mão  oh! rio grande rio grande buenacho rincão  sou gaúcho de pala atirado de pingo encilhado e mango na mão) por isso que numa rinha de algum fandango ou rodeio  eu me entrevero no meio só pra ver como é que fica  e já me vem na lembrança algum pealo que finco  os que morreram brigando na guerra de trinta e cinco desde piá sempre fui guasca e o mundo foi minha escola  meu pai só me ensinou as lidas de campo a fora  gosto de mate e causos só não me dou com a mentira  me apelidaram rio grande mas o meu nome é mambira
0	Alegria	2475	2475.txt	porca véia - baile na serra	pego na gaita e toco essa melodia  me lembrando de um baile que eu fui a poucos dias  foi lá na serra em casa do mané romão e eu tinha um companheiro que era o meu irmão e o gaiteiro um gaúcho resolvido  na gaita deu um tinido e já começou a tocar  tocou um xote pra dançar afigurado e dos seus versinho rimado já começou a cantar  e uma morena do corpo enfeitiçado  deu uma olhada pro meu lado e já com ela eu fui dançar  e o meu irmão com uma moça de encarnado saiu dançando apertado, coisa de se invejar  com a morena sai falando baixinho  devagar e bonitinho e o namoro se arrumou  mas meu irmão com a moça de encarnado  saiu muito apertado e o pai dela não gostou e a meia-noite deu uma briga lá num canto  quebraram uns três, quatro bancos por causa do meu irmão  de madrugada se acharam novamente  fedeu a pau e porrete, e a revolver e a facão eu sou um qüera que gosto de reboliço  já me meti no enguiço só pra vê o que ia dar  me apertaram, me cercaram em cinco ou seis  dei uns tombo nuns dois, três e não puderam me cortar o meu irmão índio mal de pensamento  arranco das ferramenta e muita gente ele cortou  e assim foi até clariar o dia  pois ninguém mais se entendia até que o baile se acabou
0	Alegria	1996	1996.txt	Marco Antonio Vázquez - Venganza	yo gocé tanto tanto cuando me contaron que te encontraron llorando y bebiendo en la mesa de un bar.    y que cuando hubo amigos tan fieles  que por mi preguntaron  un sollozo que ahogara tu voz  no te dejó ni hablar.    pero yo gocé tanto  tanto cuando me contaron  que tuve entonces  que hacer un esfuerzo  para no llorar.    el dolor tal vez sea la causa  de tu desconsuelo  tú tenías que estar bien consiente  de lo que pasó  para hacerme pasar esa vergüenza  con un compañero  y la vergüenza es la herencia mejor  que el tiempo me dejó.    pero en cuanto haya fuerza en mi pecho  no quiero más nada  que venganza, venganza, venganza  al cielo clamar.    porque tú has de rodar cual las piedras  que van rueda y rueda  sin tener un pedazo de tierra  donde descansar.
0	Alegria	2951	2951.txt	trio nordestino - chupando gelo	chupando gelo tu tá comendo vidro? não, pai tô chupando a pedra d água joga essa peste fora fio esse diabo dói o dente fio olha que eu fui pegar nela e minha mão ficou dormente fio botei ela dentro do saco fio e guardei que ninguém viu fio molhou a farinha toda fio fez o trabalho e fugiu tu tá comendo vidro? não, pai tô chupando a pedra d água
0	Alegria	119	119.txt	ara ketu - festa na cidade 	lá, lá lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, balance o corpo e  vem pra cá lá, lá lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, lá, e o araketu vai  tocar jamaaaaaaaais eu hei de esquecer você, bem querer araaaaaaaa me faz tanto bem te ver passar voa gaivota vai levar essa mensagem que o araketu vai passar pela cidade alô você, chegou e o araketu tem festa meu amor (2 x) diga que tem.... tem, tem, tem, tem tem, tem festa na cidade vem ver meu bem 2x  e fique a vontade pra se dar bem e só você deixar que o som te levará  ole, le, le, le, le, le, le o araketu já chegou anunciou
0	Alegria	483	483.txt	alfredo navarrine - fea	procurando que el mundo no la vea  ahí va la pobre fea  camino del taller;  y a su paso, cual todas la mañanas,  las burlas inhumanas  la hieren por doquier.  cuando alguno le dice una torpeza  inclina la cabeza  transida de dolor,  y piensa con amargo desencanto:  por qué se reirán tanto  de mi fealdad, ¡señor!... una noche su viejita  en el cuarto llorando la encontró  y la fea, ¡pobrecita!,  la tragedia de su alma le confió;  aquel hombre que debía  conducirla muy pronto ante el altar,  con su amiga rosalía,  la que ella más quería,  se acaba de escapar... cada vez que la llevan a una fiesta,  en procura de olvido y distracción,  con el último acorde de la orquesta  en su alma agoniza otra ilusión.  sus amigas ya todas se han casado;  sólo ella está huérfana de amor,  ¡pobre fea!; y ayer le han encargado  el ajuar de su hermana la menor. en plena juventud ya estaba vieja,  nunca exhaló una queja,  al ver tanta maldad,  soportando en su alma sola y mustia  como una flor de angustia,  la cruz de su fealdad.  para todos tenía una sonrisa;  fue noble, fue sumisa;  su drama nadie vio.  pero fue tan pesada su cadena,  tan grande fue su pena,  ¡que anoche se mató!...
0	Alegria	661	661.txt	desconhecido - titiriteros	¡inmortal titiritero!, tu pasado lisonjero, los laureles, los aplausos, que lograras al pasar con cabriolas, molinetes, trampolines, periquetes, de mi lira en el cordaje, voy tus horas a añorar. ya la murga con sus sones de platillos y trombones circuló por todo el pueblo, pregonando por doquier, e imprimiendo en cada nota esta frase como un dejo: "circo gaucho, circo viejo, te vas para no volver". con amor y sin dinero, como un paria aventurero, recorriste los confines, paso a paso sin cesar, y el recuerdo que dejabas en los pueblos que pisabas era toda una semblanza, imposible de olvidar. de los pibes la algazara y el payaso con su cara y sus locos cascabeles que va viendo enmudecer, va expresando con la mueca de su labio y su entrecejo, "circo gaucho, circo viejo, te vas para no volver." mi canción darte yo quiero y mi canto lastimero no te ofende ni te daña, tu dolor al evocar. es el eco de tu historia, es la endecha de tu gloria, de tu gloria que se esfuma para nunca retornar. y tal vez cuando mañana, al rodar tu caravana, a lo lejos de un camino veas mi triste atardecer, cuyos últimos fulgores te dirán con su reflejo: "circo gaucho, circo viejo, te vas para no volver."
0	Alegria	426	426.txt	caiana - sol e lua	sol e lua para poder compreender o sistema da vida para poder desfrutar da noite e do dia basta não olhar para trás pra frente é que se anda nunca perder sua porção seu pedaço criança para deitar-se na sombra de uma jaqueira para escutar o violão,esquentar na fogueira para nadar num riacho,na beira da praia para dançar um forró arrastando a sandalia  refrÃo: se o sol sumiu ja vem a lua pra alumiar quem não ouviu de manhã sabiá de noite coruja quem não sentiu o calor do sol a magia da lua e descobriu o encontro do sol,do sol e da lua quando eu banho na rua o sol queima minha cara a distância e o amor assim não separa os astros brilham no espaço,o ser humano aqui na terra quando for a terra a lua diz que o sol morre por ela de manhã borboleta a noite mariposa quando a chuva não vem quem vem é a garoa passei parte da vida tentando entender noite e dia,sol e lua,eu e você  refrÂo
0	Alegria	578	578.txt	carlos gardel - la reina del tango	flor de noche, que al sordo fragor  del champán descorchado triunfás,  reina loca, que un juego de amor  lentamente, bailando, trenzás.  tu compás es el ritmo sensual  que en la alfombra retuerce el gotán  y tu pinta elegante y teatral  se muestra orgullosa  junto a tu bacán. sos reina del tango,  papusa ruflera,  la ciencia canera  de saber bailar  prendió una diadema  de rante noblez  sobre tu cabeza  reina del gotán;  tiembla en tus caderas  la música rea,  en la melopea  que a tu corazón  muy a la sordina  le hace un contracanto  que aumenta el quebranto  de tu perdición. el gotán se te fue al corazón  como un dulce chamuyo de amor  y es por eso que en esta canción  encontrarás alegría y dolor.  che, milonga, seguí el jarandón,  meta baile con corte y champán,  que un noche tendrás que bailar  el tango grotesco  del juicio final.
0	Alegria	510	510.txt	carlos gardel - barrio reo	viejo barrio de mi ensueño,  el de ranchitos iguales,  como a vos los vendavales  a mi me azoto el dolor.  hoy te encuentro envejecido  pero siempre tan risueño...  barrio lindo!... y yo que soy?...  treinta años y mira,  mira lo viejo que estoy! mi barrio reo,  mi viejo amor,  oye el gorjeo,  soy tu cantor.  escucha el ruego  del ruiseñor,  que hoy que esta ciego  canta mejor...  busque fortuna  y halle un crisol:  plata de luna  y oro de sol...  calor de nido  vengo a buscar,  estoy rendido  de tanto amar... barrio reo, campo abierto  de mis primeras andanzas,  en mi libro de esperanzas  sos la página mejor...  fuiste cuna y seras tumba  de mis liricas tristezas...  vos le diste a tu cantor  el alma de un zorzal  que se murio de amor...
0	Alegria	321	321.txt	rebentão cheiro de amor - Rebentão	moro numa cidade cheia de ritmos que sobe e que desce ao som da maré ela canta, ela dança ela toca, ela vibra ele bate com a mão ela dança com o pé ele faz samba na porta do ônibus 71-liberdade é o negro do ilê ela dança com a lata na cabeça sua trança bonita, ela é badauê iô, iô, iô, rebentão iô, iô, iô, de maré ele bate na palma da mão ela dança com a ponta do pé moro numa cidade cheia de ritmos que sobe e que desce ao som da maré ela canta, ela dança ela toca, ela vibra ele bate com a mão ela dança com o pé eles passam cantando com a tribo em festa É muzenza na cor, é muzenza na fé basta ouvir os tambores tocando que a cidade já sabe olodum como é
0	Alegria	782	782.txt	celia cruz - hay que empezar otra vez	hay que empezar otra vez hay que empezar otra vez lo pasado hoy es pasado ya lo pasado, pisado si lloras, si estas sufriendo por un amor que te abandono seguro que dios dispuso que para ti viene algo mejor. y el que pregona que esta vencido y que la vida lo trata mal talvez ha entregado a medias lo grandioso de la amistad la gente que siempre envidia y que critica por criticar ya es hora que se despierten porque muy solos se quedaran. y todo aquel que promete cosas para subir y para llegar no crea que engaña a nadie que en su mentira el se hundirá. viviendo de mal humor no se llega a nada cambia la cara de amargado cambia esa cara. no creas que con dinero puedas comprar la felicidad hay gente que lo tiene todo y acaba solo en la soledad. viviendo de mal humor no se llega a nada cambia la cara de amargado cambia esa cara - hoy! cambia esa cara chico... recuerda que la vida es un carnaval! açucar!!! cambia esa cara de amargado - cambia-la!!! cambia esa cara - que no luces bien... no luces bien! cambia esa cara de amargado - que te dije que la vida es un carnaval... cambia esa cara - hay que vivir-la.. o que no sobre quando te vas... cambia esa cara de amargado - sorie, transmite felicidad. cambia esa cara - una cirurgia te la va cambiar. cambia esa cara de amargado - cambia-la... cambia-la, cambia-la. cambia esa cara - para que luzcas mejor cambia esa cara cambia esa cara de amargado - y seu mundo se viene abajo ya lo pasado, pisado - cambia la cara que va desde lado cambia esa cara de amargado - cambia la cara de amargado ya lo pasado, pisado - y no te moleste, vive el mundo, tchau! cambia esa cara de amargado - no te amargues la vida por nada. ya lo pasado, pisado - aguas pasadas no muevem molinos.
0	Alegria	2762	2762.txt	tchê barbaridade - vida de gaúcho	vida de gosto e capricho a do campeiro do rincão  mostra destreza e talento na lida em qualquer função  a mão que segura o laço no rodeio e castração  anima os bailes nos ranchos de cordeona e de violão madrugada seresteira sorriso da prenda amada  ao pé do fogo de chão os causos da gauchada  a domingueira a bailanta provas de hospitalidade  um bom pingo e chimarrão tem o sabor da saudade gineteadas campo à fora berro de gado em rodeio  um cusco bueno e parceiro e um flete manso de arreio  carreiradas nos domingos paixões de novos e antigos  galpões com cheiro do pago cancela aberta aos amigos um gaúcho é só saudade longe das coisas do pago  se perde em tragos e pitos e o amargo é mais amargo  desperta a sede pra vida de um amor que não morreu  e volta a beber nas fontes dos pagos onde nasceu vida de gosto e capricho a do campeiro do rincão  mostra destreza e talento na lida em qualquer função  a mão que segura o laço no rodeio e castração  anima os bailes nos ranchos de cordeona e de violão um gaúcho é só saudade longe das coisas do pago  se perde em tragos e pitos e o amargo é mais amargo  desperta a sede pra vida de um amor que não morreu  e volta a beber nas fontes dos pagos onde nasceu by jordana bonasina
0	Alegria	681	681.txt	carlos gardel - madre hay una sola	pagando antiguas locuras y ahogando mi triste queja volvi a buscar en la vieja aquellas hondas ternuras que abandonadas deje, y al verme nada me dijo, por mis torpezas pasadas... palabras dulcificadas de amor por el hijo, tan solo escuche. besos y amores... amistades... bellas farsas, y rosadas ilusiones en el mundo hay a montones, por desgracia madre hay una sola... y aunque un dia lo olvide, me enseo al final la vida, que a ese amor hay que volver!. y nadie venga a arrancarme del lado de quien me adora, de que quien con fe bienhechora se esfuerza por consolarme de mi pasado dolor... las tentaciones son vanas para burlar su cario, para ella soy siempre nio benditas sus canas bendito su amor. besos y amores... amistades... bellas farsas, y rosadas ilusiones en el mundo hay a montones, por desgracia madre hay una sola... y aunque un dia lo olvide, me enseo al final la vida, que a ese amor hay que volver!.
0	Alegria	968	968.txt	eco do minuano e bonitinho - gaúcho apaixonado	gaúcho apaixonado meu cavalo tá encilhado bem na frente do galpão são dez léguas de saudade pra eu voltar pro meu rincão meu cavalo tá encilhado este pingo é de valor são dez léguas da cidade onde mora meu amor no caminho do arvoredo onde a lua faz morada eu conheço o passaredo e a brisa da madrugada se eu deixar o meu cavalo volta sozinho pela estrada a saudade se parece na volta do jaguané quem tem um amor distante sabe bem como é que é se eu não tivesse cavalo, hoje eu voltava de a pé meu cavalo tá encilhado bem na frente do galpão são dez léguas de saudade pra eu voltar pro meu rincão meu cavalo tá encilhado este pingo é de valor são dez léguas da cidade onde mora meu amor bate casco meu cavalo, bate casco no rincão que um gaúcho apaixonado vai batendo coração bate casco meu cavalo, bate casco no rincão que um gaúcho apaixonado vai batendo coração bate casco meu cavalo, bate casco no rincão que um gaúcho apaixonado vai batendo coração
0	Alegria	640	640.txt	desconhecido - pajarito	pajarito arrabalero, sos vocero del ciudadano entrevero; corazón que derramas en la esquina parlanchina, con voz limpia y cristalina, tu canción. radio humano que palpita y que grita su propia angustia inaudita de emoción al vocear cada mañana la hoja vana; de la pajarera urbana sos gorrión. pajarito, que al rudo compás del grito prensa, mundo y la nación vas cortando las aceras y flameando las banderas de tu propia perdición. pajarito, no olvides que con el grito prensa, mundo y la nación, por las urbanas arterias, vas cantando tus miserias de gorrión. canillita chocarrero, refranero poeta del callejero corazón; mientras tu mamita vela, canta y vuela, sólo la asiste y consuela tu canción. mientras ganas tus centavos, canta, bravo, la canción de los esclavos, la canción que en las urbanas arterias callejeras vengará un día tus miserias de gorrión.
0	Alegria	3047	3047.txt	walther morais - criado em galpão	nasci na pampa azulada e da minha terra eu sou peão  estampa de índio campeiro que foi criado em galpão  gosto do cheiro do campo e do sabor do chimarrão  e de dobrar boi brabo a pealo nos dias de marcação (gosto de fazer um potro se cortar na minha chilena  pra sentir o sopro do vento me esparramando a melena  pra sentir o sopro do vento me esparramando a melena) meu sistema de gaúcho é mais ou menos assim  uso um tirador de pardo arrastando no capim  uso uma bombacha larga com feitio do melhor pano  e um trinta ao correr da perna com palmo e meio de cano crinudo que sacode arreio engancho só na paleta  pois as esporas que eu uso tem veneno na roseta  tenho um preparo de doma trançado com perfeição  pra fazer qualquer ventena saber que é este peão o dia em que eu não puder agüentar mais o repuxo  talvez o rio grande diga lá se foi mais um gaúcho  mas enquanto eu tiver força laço domo e tranço ferro  e na invernada do mundo mais um rodeio eu encerro
0	Alegria	1251	1251.txt	falamansa - rindo à toa	rindo à toa tô numa boa, tô aqui de novo daqui não saio, daqui não me movo tenho certeza, este é o meu lugar ah ah ah tô numa boa, tô ficando esperto já não pergunto se isso tudo é certo uso esse tempo pra recomeçar ah ah ah doeu, doeu, agora não dói, não dói, não dói chorei, chorei agora não choro mais toda mágoa que passei é motivo pra comemorar pois se não sofresse assim não tinha razões pra cantar há há há há há mas eu tô rindo à toa não que a vida esteja assim tão boa mas um sorriso ajuda a melhorar ah ah ah e cantando assim parece que o tempo voa quanto mais triste mais bonito soa eu agradeço por poder cantar lalaia laia laia iô!!!
0	Alegria	2479	2479.txt	Los Rodríguez - Hace Calor	hace calor, hace calor, yo estaba esperando que cantes mi canción, y que abras esa botella, y brindemos por ella y hagamos el amor en el balcón. mi corazón, mi corazón es un músculo sano pero necesita acción. dame paz y dame guerra, y un dulce colocón y yo te entregaré lo mejor. ah, haa ha, ah, haa ha, dulce como el vino, salada como el mar, princesa y vagabunda, garganta profunda, sálvame de esta soledad. hace calor, hace calor, ella tiene la receta para estar mucho mejor. sin truco, sin prisa, me entrega su sonrisa como una sacerdotisa del amor. luna de miel, luna de papel, luna llena, piel canela, dame noches de placer. a veces estoy mal, a veces estoy bien, te daré mi corazón para que juegues con él. ah, ha ha, ah, haa ha, podrían acusarme, ella es menor de edad. iremos a un hotel, iremos a cenar, pero nunca iremos juntos al altar.
0	Alegria	2395	2395.txt	os nativos - santo chão	"campeio a volta do meu ruano uma trincheira  a meia tarde quando o sol procura o poente  e as três marias que recorro dia a dia  compadecidas vão boleando a alma da gente essas legendas que meus olhos rastreadores  aquerenciaram na soleira do galpão  de dilhermando ao arvoredo por são pedro  quanto segredo do índio pobre meu irmão de três ontonte uma saudade caborteira  igual ao ruano que por nada ainda se tasca  pega o estribo e lá se vai metendo as garra  n'alguma farra de cordeona que se arrasta se deus quiser com a lua clara eu sigo a lida  estrela guia que se passa ao deus dará  a manhanzinha quando o galo acorda o mundo  naquele fundo de alma nova eu vou cantar o chão é santo e santa é a terra que me arrasta  como quem laça algum torrena campo a fora  se vem da cincha para os campos da querência  pela tenência do cantar das minhas esporas."
0	Alegria	235	235.txt	aventura - mujeriego	seores me encuentro algo muy inexplicable,  tengo dos mujeres, y las dos tienen detalles  la negrita es mi amor, y la rubia mi ilusin,  como puedo decidir si las quiero a las dos seores no s que hacer, ni que decirle al mundo,  ahora me critican por brindar mi amor profundo,  que de malo hay darle a todas un chin de amor,  si ellas me provocan tengo que tomar accin coro:  no tengo culpa de ser como soy  soy mujeriego porque soy barn  no me critiquen as me hizo dios  no controlo mis sentimientos  muchas mujeres me hacen feliz  solo con una no puedo vivir  que hay de malo de yo ser as  si a ningunas nunca le miento un dominicano no se puede contener  ya eso no se usa de tener a una mujer  yo con mas de una me siento muy bien  si una me abandona todava mi quedan diez no tengo culpa de ser como soy  soy mujeriego porque soy barn  no me critiquen as me hizo dios  no controlo mis sentimientos  muchas mujeres me hacen feliz  solo con una no puedo vivir  que hay de malo de yo ser as  si a ningunas nunca le miento oye henry tres el mnimo oste deja esa vaina  pero no me ataquen tanto seores  yo no soy el nico  mira a mas players que yo  lo voy decir lo voy decir  sammy la vepa (mas de una)  mi amigo domii (domii)(domii) (mas de una)  mi amigo platanito (mas de una)  mi primo manuelito (mas de una)  cesar pea (mas de una)  la cura(mas de una)  mi barbero kelvin (mas de una)  tambin el playboy (mas de una)  hamley hill (mas de una)  juan gabriel(mas de una)  don antonio(mas de una)oops met la pata  y tony el muequito no se queda  que guillermo se atreva eso no va pa nada  la cura true player  oye chino pero let me find out muchacho  ah va chiguete
0	Alegria	2919	2919.txt	chama chuva - o bicho que mata o homem	o bicho que mata o homem o bicho que mata o homem mora de baixo da palha vive enrolado no meio da samambaia se ele ti pegar a tua carne some o bicho que mata o homem mora de baixo da palha. a jararaca mora de baixo da telha, no pé do toco mora a surucucu cobra coral cascavel e cobra preta vive enfiada no buraco do tatu a cainana e a cobra papagaio faz a rodilha no gaho do mangueneiro, embaixo da pedra quem mora a lacraia e no ninho de palha mora a urutu cruzeiro
0	Alegria	2140	2140.txt	mano lima - véia cuiuda	topei com a velha cuiúda cruzada com lobisomem diz que vai morrer solteira, pois não tem gosto por homem; vive toda esgadeiada, fedendo a quincha de rancho se encontra um cordeiro morto ela peleia com os caranchos. munta em qualquer colmilhudo que sai arrotando pasto aproveita pra dar pau e pra tirar cosca nos bastos mete um soveu na tumbeira e manda que o bicho se deite com uma mão agarra as patas e com a outra tira leite. peleia se dando volta igual dourado na rede se alvorota igual a gato, sai mijando nas paredes. nas noites de sexta-feira quando a lua entra mais cedo diz que a veia se transforma e uiva em baixo do arvoredo. 
